ID,Marital Status,Gender,Income,Children,Education,Occupation,Home Owner,Cars,Commute Distance,Region,Age,Purchased Bike,score_venta
29237.0,Single,Female,120000.0,4.0,Partial College,Professional,Yes,3.0,5-10 Miles,North America,43.0,Yes,0.7591837851690789
15272.0,Single,Male,40000.0,0.0,High School,Skilled Manual,No,2.0,1-2 Miles,North America,30.0,No,0.0029835164835164837
18949.0,Single,Male,70000.0,2.0,Graduate Degree,Management,Yes,2.0,5-10 Miles,North America,74.0,Yes,0.9454994050067578
14507.0,Married,Male,100000.0,2.0,Graduate Degree,Management,Yes,3.0,1-2 Miles,North America,65.0,No,0.009122710622710622
25886.0,Married,Female,60000.0,2.0,Partial College,Professional,Yes,2.0,2-5 Miles,North America,56.0,Yes,0.961100306856886
21441.0,Married,Male,50000.0,4.0,Bachelors,Management,Yes,2.0,10+ Miles,North America,64.0,No,0.008066849816849818
21741.0,Married,Female,70000.0,3.0,Partial College,Professional,Yes,2.0,5-10 Miles,North America,50.0,Yes,0.9979621212121212
14572.0,Married,Female,70000.0,3.0,Graduate Degree,Professional,Yes,0.0,2-5 Miles,North America,35.0,Yes,0.9958095238095238
23368.0,Married,Female,60000.0,5.0,Bachelors,Skilled Manual,Yes,3.0,10+ Miles,North America,41.0,No,0.0107162167897462
16217.0,Single,Female,60000.0,0.0,Graduate Degree,Skilled Manual,Yes,0.0,0-1 Miles,North America,39.0,No,0.025443570318570318
16247.0,Single,Female,60000.0,4.0,Graduate Degree,Skilled Manual,Yes,0.0,1-2 Miles,North America,47.0,No,0.01823778998778999
22010.0,Single,Male,40000.0,0.0,High School,Skilled Manual,Yes,2.0,5-10 Miles,North America,31.0,No,0.002435897435897436
25872.0,Single,Female,70000.0,2.0,Bachelors,Management,No,1.0,2-5 Miles,North America,58.0,Yes,0.9314945054945052
19164.0,Single,Female,70000.0,0.0,Bachelors,Professional,No,1.0,2-5 Miles,North America,38.0,Yes,0.9969761904761906
18435.0,Single,Female,70000.0,5.0,Graduate Degree,Management,Yes,2.0,10+ Miles,North America,67.0,Yes,0.4171935641972408
14284.0,Single,Male,60000.0,0.0,Partial College,Professional,No,2.0,1-2 Miles,North America,32.0,Yes,0.9900631313131314
11287.0,Married,Male,70000.0,5.0,Partial College,Professional,No,3.0,5-10 Miles,North America,45.0,No,0.07887120722414838
13066.0,Single,Male,30000.0,0.0,High School,Skilled Manual,No,2.0,1-2 Miles,North America,31.0,Yes,0.9768059163059165
29106.0,Single,Male,40000.0,0.0,High School,Skilled Manual,No,2.0,1-2 Miles,North America,31.0,Yes,0.9883730158730158
26236.0,Married,Female,40000.0,3.0,Partial College,Clerical,Yes,1.0,0-1 Miles,North America,31.0,No,0.007183441558441558
17531.0,Married,Male,60000.0,2.0,High School,Professional,No,2.0,5-10 Miles,North America,50.0,No,0.004464285714285714
12964.0,Married,Male,70000.0,1.0,Partial College,Skilled Manual,Yes,1.0,0-1 Miles,North America,44.0,No,0.006858585858585858
19133.0,Single,Male,50000.0,2.0,Bachelors,Skilled Manual,Yes,1.0,2-5 Miles,North America,38.0,Yes,0.9781365440115443
24643.0,Single,Female,60000.0,4.0,Bachelors,Management,Yes,2.0,10+ Miles,North America,63.0,No,0.029055708180708174
21599.0,Married,Female,60000.0,1.0,Graduate Degree,Professional,Yes,0.0,2-5 Miles,North America,36.0,Yes,0.9903585858585859
22976.0,Single,Male,40000.0,0.0,High School,Skilled Manual,No,2.0,0-1 Miles,North America,28.0,Yes,0.9940941697191696
27637.0,Single,Female,100000.0,1.0,Partial College,Professional,No,3.0,1-2 Miles,North America,44.0,No,0.23984814695108825
11890.0,Married,Female,70000.0,5.0,Graduate Degree,Professional,Yes,1.0,0-1 Miles,North America,47.0,No,0.008214035964035964
28580.0,Married,Female,80000.0,0.0,Graduate Degree,Skilled Manual,Yes,0.0,1-2 Miles,North America,40.0,Yes,0.6139583333333334
14443.0,Married,Male,130000.0,1.0,Graduate Degree,Management,Yes,4.0,0-1 Miles,North America,40.0,No,0.013534493284493288
17864.0,Married,Female,60000.0,1.0,Partial College,Skilled Manual,Yes,1.0,2-5 Miles,North America,46.0,Yes,0.9908885281385281
20505.0,Married,Female,40000.0,5.0,High School,Professional,No,2.0,10+ Miles,North America,61.0,No,0.08245559505853621
14592.0,Married,Female,60000.0,0.0,Graduate Degree,Professional,Yes,0.0,0-1 Miles,North America,40.0,No,0.01342890442890443
22227.0,Married,Female,60000.0,2.0,High School,Professional,Yes,2.0,5-10 Miles,North America,50.0,No,0.0
21471.0,Married,Male,70000.0,2.0,Partial College,Professional,Yes,1.0,10+ Miles,North America,59.0,No,0.049989685752843654
22252.0,Single,Female,60000.0,1.0,Graduate Degree,Professional,Yes,0.0,2-5 Miles,North America,36.0,Yes,0.9956363636363637
21260.0,Single,Female,40000.0,0.0,High School,Skilled Manual,Yes,2.0,5-10 Miles,North America,30.0,No,0.0
11817.0,Single,Female,70000.0,4.0,Graduate Degree,Professional,Yes,0.0,2-5 Miles,North America,35.0,Yes,0.9925995115995118
19223.0,Married,Female,30000.0,2.0,High School,Skilled Manual,Yes,2.0,1-2 Miles,North America,48.0,No,0.0014090909090909093
18517.0,Married,Male,100000.0,3.0,Bachelors,Management,Yes,4.0,0-1 Miles,North America,41.0,No,0.003862179487179487
21717.0,Married,Male,40000.0,2.0,Partial College,Clerical,Yes,1.0,0-1 Miles,North America,47.0,No,0.0033414502164502164
13760.0,Married,Male,60000.0,4.0,Graduate Degree,Skilled Manual,No,0.0,0-1 Miles,North America,47.0,No,0.12815390573478802
18145.0,Married,Male,80000.0,5.0,Bachelors,Management,No,2.0,2-5 Miles,Europe,62.0,No,0.03301280663780663
21770.0,Married,Male,60000.0,4.0,Bachelors,Management,Yes,2.0,10+ Miles,North America,60.0,No,0.0019358974358974358
11165.0,Married,Female,60000.0,0.0,Partial College,Skilled Manual,No,1.0,1-2 Miles,North America,33.0,No,0.013853049728049729
16377.0,Single,Female,80000.0,4.0,Graduate Degree,Skilled Manual,No,0.0,0-1 Miles,North America,47.0,No,0.015602203352203352
26248.0,Married,Male,20000.0,3.0,Partial High School,Clerical,No,2.0,0-1 Miles,North America,52.0,No,0.008842948717948718
23461.0,Married,Female,90000.0,5.0,Partial College,Professional,Yes,3.0,2-5 Miles,North America,40.0,No,0.006167582417582418
29133.0,Single,Female,60000.0,4.0,Bachelors,Skilled Manual,No,2.0,0-1 Miles,North America,42.0,No,0.011497557997557997
27673.0,Single,Female,60000.0,3.0,Graduate Degree,Management,Yes,2.0,5-10 Miles,North America,53.0,Yes,0.9906985294117647
12774.0,Married,Female,40000.0,1.0,Partial College,Clerical,Yes,1.0,1-2 Miles,North America,51.0,Yes,0.9954999999999999
18910.0,Single,Male,30000.0,0.0,Partial College,Skilled Manual,Yes,2.0,5-10 Miles,North America,30.0,No,0.0021393557422969187
11699.0,Single,Male,60000.0,2.0,Bachelors,Skilled Manual,No,2.0,0-1 Miles,North America,43.0,No,0.003142857142857143
16725.0,Married,Male,30000.0,0.0,High School,Skilled Manual,Yes,2.0,5-10 Miles,North America,26.0,No,0.005994429181929182
28269.0,Single,Female,130000.0,1.0,Bachelors,Management,No,1.0,2-5 Miles,North America,45.0,No,0.14186295730413376
23144.0,Married,Male,50000.0,1.0,Bachelors,Skilled Manual,Yes,0.0,0-1 Miles,North America,34.0,Yes,0.9866643356643356
23376.0,Married,Male,70000.0,1.0,Bachelors,Professional,Yes,1.0,2-5 Miles,North America,44.0,Yes,0.9980952380952383
25970.0,Single,Female,60000.0,4.0,Bachelors,Skilled Manual,No,2.0,0-1 Miles,North America,41.0,Yes,0.9196397328162034
28068.0,Single,Female,80000.0,3.0,Graduate Degree,Professional,No,0.0,0-1 Miles,North America,36.0,Yes,1.0
18390.0,Married,Male,80000.0,5.0,Partial College,Professional,Yes,2.0,0-1 Miles,North America,44.0,No,0.019067765567765568
29112.0,Single,Male,60000.0,0.0,Partial College,Professional,No,2.0,1-2 Miles,North America,30.0,No,0.013356060606060607
14090.0,Married,Female,30000.0,0.0,Partial High School,Clerical,No,2.0,0-1 Miles,North America,28.0,No,0.004722545428427781
27040.0,Married,Male,20000.0,2.0,Partial High School,Clerical,Yes,2.0,1-2 Miles,North America,49.0,No,0.0023674242424242425
23479.0,Single,Male,90000.0,0.0,Partial College,Professional,No,2.0,0-1 Miles,North America,43.0,Yes,0.9920762987012987
16795.0,Married,Female,70000.0,4.0,Bachelors,Management,Yes,1.0,1-2 Miles,North America,59.0,No,0.007832778332778333
22014.0,Single,Male,30000.0,0.0,High School,Skilled Manual,Yes,2.0,5-10 Miles,North America,26.0,No,0.004911095848595848
13314.0,Married,Male,120000.0,1.0,High School,Professional,Yes,4.0,5-10 Miles,North America,46.0,Yes,0.9915775335775336
11619.0,Single,Female,50000.0,0.0,Graduate Degree,Skilled Manual,Yes,0.0,1-2 Miles,North America,33.0,No,0.3485897884794944
29132.0,Single,Female,40000.0,0.0,Bachelors,Professional,Yes,1.0,2-5 Miles,North America,42.0,Yes,0.9941542207792208
11199.0,Married,Female,70000.0,4.0,Bachelors,Management,Yes,1.0,10+ Miles,North America,59.0,No,0.005541472416472416
20296.0,Single,Female,60000.0,0.0,Partial College,Skilled Manual,No,1.0,1-2 Miles,North America,33.0,Yes,0.9872460317460319
17546.0,Married,Female,70000.0,1.0,Partial College,Skilled Manual,Yes,1.0,0-1 Miles,North America,44.0,Yes,0.9972380952380953
18069.0,Married,Male,70000.0,5.0,Bachelors,Management,Yes,4.0,10+ Miles,North America,60.0,No,0.34922229481904404
23712.0,Single,Female,70000.0,2.0,Bachelors,Management,Yes,1.0,10+ Miles,North America,59.0,No,0.022101157614315508
23358.0,Married,Male,60000.0,0.0,High School,Professional,Yes,2.0,5-10 Miles,North America,32.0,Yes,0.9156885475635478
20518.0,Married,Female,70000.0,2.0,Partial College,Professional,Yes,1.0,10+ Miles,North America,58.0,No,0.03625254789070578
28026.0,Married,Female,40000.0,2.0,High School,Professional,No,2.0,2-5 Miles,North America,59.0,No,0.022962939837939834
11669.0,Single,Female,70000.0,2.0,Bachelors,Skilled Manual,Yes,1.0,2-5 Miles,North America,38.0,No,0.7433533525298232
16020.0,Married,Male,40000.0,0.0,High School,Skilled Manual,Yes,2.0,5-10 Miles,North America,28.0,Yes,0.9834215506715508
27090.0,Married,Female,60000.0,1.0,Graduate Degree,Professional,Yes,0.0,2-5 Miles,North America,37.0,Yes,0.9982500000000001
27198.0,Single,Female,80000.0,0.0,Graduate Degree,Skilled Manual,No,0.0,0-1 Miles,North America,40.0,No,0.3544785251513193
19661.0,Single,Male,90000.0,4.0,Bachelors,Management,Yes,1.0,1-2 Miles,North America,38.0,Yes,0.9811190476190477
26327.0,Married,Male,70000.0,4.0,Graduate Degree,Professional,Yes,0.0,2-5 Miles,North America,36.0,Yes,0.9913228715728717
26341.0,Married,Female,70000.0,5.0,Graduate Degree,Professional,Yes,2.0,0-1 Miles,North America,37.0,No,0.008450396825396824
24958.0,Single,Female,40000.0,5.0,High School,Professional,No,3.0,2-5 Miles,North America,60.0,Yes,0.9144030187648606
13287.0,Single,Male,110000.0,4.0,Bachelors,Management,Yes,4.0,5-10 Miles,North America,42.0,Yes,0.24695440752058406
14493.0,Single,Female,70000.0,3.0,Graduate Degree,Management,No,2.0,1-2 Miles,North America,53.0,No,0.014908424908424906
26678.0,Single,Female,80000.0,2.0,Partial High School,Skilled Manual,Yes,2.0,5-10 Miles,North America,49.0,No,0.009527167277167277
23275.0,Married,Male,30000.0,2.0,High School,Skilled Manual,Yes,2.0,1-2 Miles,North America,49.0,No,0.0027727272727272726
11270.0,Married,Male,130000.0,2.0,Graduate Degree,Management,Yes,3.0,0-1 Miles,North America,42.0,Yes,0.7145440764301056
20084.0,Married,Male,20000.0,2.0,High School,Manual,No,2.0,0-1 Miles,North America,53.0,No,0.014478696741854636
16144.0,Married,Male,70000.0,1.0,Graduate Degree,Professional,Yes,1.0,0-1 Miles,North America,46.0,Yes,0.9972222222222222
27731.0,Married,Male,40000.0,0.0,High School,Skilled Manual,Yes,2.0,5-10 Miles,North America,27.0,No,0.011852564102564104
11886.0,Married,Female,60000.0,3.0,Bachelors,Professional,Yes,1.0,0-1 Miles,North America,48.0,Yes,0.9987575757575757
24324.0,Single,Female,60000.0,4.0,Bachelors,Skilled Manual,Yes,2.0,2-5 Miles,North America,41.0,Yes,0.992773754023754
22220.0,Married,Male,60000.0,2.0,High School,Professional,No,2.0,1-2 Miles,North America,49.0,Yes,0.9184909118659119
26625.0,Single,Female,60000.0,0.0,Graduate Degree,Professional,Yes,1.0,2-5 Miles,North America,38.0,Yes,0.9926706349206349
23027.0,Single,Male,130000.0,1.0,Bachelors,Management,No,4.0,0-1 Miles,North America,44.0,No,0.01594443056943057
16867.0,Single,Female,130000.0,1.0,Bachelors,Management,No,3.0,0-1 Miles,North America,45.0,Yes,0.6449432838403424
14514.0,Single,Female,30000.0,0.0,Partial College,Skilled Manual,Yes,1.0,5-10 Miles,North America,26.0,No,0.013424299964741142
19634.0,Married,Male,40000.0,0.0,High School,Skilled Manual,Yes,1.0,5-10 Miles,North America,31.0,No,0.003741758241758242
18504.0,Married,Male,70000.0,2.0,Partial High School,Skilled Manual,No,2.0,1-2 Miles,North America,49.0,No,0.005903846153846153
28799.0,Single,Female,40000.0,2.0,Partial College,Clerical,No,1.0,1-2 Miles,North America,47.0,Yes,0.9990000000000001
11225.0,Married,Female,60000.0,2.0,Partial College,Professional,Yes,1.0,10+ Miles,North America,55.0,No,0.014217119868435657
17657.0,Married,Male,40000.0,4.0,Partial College,Clerical,No,0.0,0-1 Miles,North America,30.0,No,0.1428389310852546
14913.0,Married,Female,40000.0,1.0,Partial College,Clerical,Yes,1.0,1-2 Miles,North America,48.0,Yes,0.999090909090909
14077.0,Single,Male,30000.0,0.0,High School,Skilled Manual,Yes,2.0,5-10 Miles,North America,30.0,No,0.0011858974358974358
13296.0,Married,Male,110000.0,1.0,Bachelors,Management,Yes,3.0,5-10 Miles,North America,45.0,No,0.00413095238095238
20535.0,Married,Female,70000.0,4.0,Partial College,Professional,Yes,1.0,10+ Miles,North America,56.0,No,0.010282162282162282
12452.0,Married,Male,60000.0,4.0,Graduate Degree,Skilled Manual,Yes,0.0,1-2 Miles,North America,47.0,Yes,0.9524265873015877
28043.0,Married,Female,60000.0,2.0,Bachelors,Management,Yes,0.0,10+ Miles,North America,56.0,No,0.017460445986761778
12957.0,Single,Female,70000.0,1.0,Bachelors,Professional,No,1.0,0-1 Miles,North America,44.0,No,0.165482483976292
15412.0,Married,Male,130000.0,2.0,Graduate Degree,Management,Yes,3.0,2-5 Miles,North America,69.0,No,0.02280448717948718
20514.0,Married,Female,70000.0,2.0,Partial College,Professional,Yes,1.0,2-5 Miles,North America,59.0,No,0.43608634332419494
20758.0,Married,Male,30000.0,2.0,High School,Skilled Manual,Yes,2.0,1-2 Miles,North America,50.0,No,0.0027727272727272726
11801.0,Married,Male,60000.0,1.0,Graduate Degree,Professional,Yes,0.0,2-5 Miles,North America,36.0,No,0.2892743094323979
22211.0,Married,Male,60000.0,0.0,Partial College,Professional,Yes,2.0,5-10 Miles,North America,32.0,No,0.007254745254745255
28087.0,Single,Female,40000.0,0.0,Partial College,Skilled Manual,No,1.0,1-2 Miles,North America,27.0,No,0.0846557629462041
23668.0,Married,Female,40000.0,4.0,High School,Professional,Yes,2.0,5-10 Miles,North America,59.0,Yes,0.8477429292992794
27441.0,Married,Male,60000.0,3.0,High School,Professional,No,2.0,2-5 Miles,North America,53.0,No,0.009777777777777778
27261.0,Married,Male,40000.0,1.0,Bachelors,Skilled Manual,No,1.0,0-1 Miles,North America,36.0,Yes,0.9918095238095239
18649.0,Single,Male,30000.0,1.0,High School,Clerical,Yes,2.0,1-2 Miles,North America,51.0,Yes,0.9856590909090909
21714.0,Single,Female,80000.0,5.0,Graduate Degree,Skilled Manual,No,0.0,0-1 Miles,North America,47.0,No,0.016826590076590077
23217.0,Single,Female,60000.0,3.0,Graduate Degree,Professional,Yes,0.0,2-5 Miles,North America,43.0,Yes,0.993926948051948
23797.0,Single,Male,20000.0,3.0,Partial High School,Clerical,No,2.0,0-1 Miles,North America,50.0,No,0.0018627899877899875
13216.0,Married,Female,60000.0,5.0,Bachelors,Management,Yes,3.0,10+ Miles,North America,59.0,No,0.02917743612596553
20657.0,Single,Male,50000.0,2.0,Bachelors,Skilled Manual,Yes,0.0,2-5 Miles,North America,37.0,Yes,0.9859258796758797
12882.0,Married,Male,50000.0,1.0,Graduate Degree,Skilled Manual,Yes,0.0,0-1 Miles,North America,33.0,Yes,0.9737278138528137
25908.0,Married,Female,60000.0,0.0,Partial College,Skilled Manual,No,1.0,1-2 Miles,North America,27.0,No,0.01255335840629958
16753.0,Single,Female,70000.0,0.0,Partial College,Skilled Manual,Yes,2.0,5-10 Miles,North America,34.0,Yes,0.9954797979797979
14608.0,Married,Male,50000.0,4.0,Bachelors,Skilled Manual,Yes,3.0,10+ Miles,North America,42.0,No,0.009636655011655011
24979.0,Married,Female,60000.0,2.0,Partial College,Professional,Yes,2.0,2-5 Miles,North America,57.0,Yes,0.9660825380759593
13313.0,Married,Female,120000.0,1.0,High School,Professional,No,4.0,2-5 Miles,North America,45.0,No,0.023638278388278387
18952.0,Married,Female,100000.0,4.0,Bachelors,Management,Yes,4.0,0-1 Miles,North America,40.0,No,0.00644459706959707
17699.0,Married,Male,60000.0,1.0,Graduate Degree,Skilled Manual,No,0.0,0-1 Miles,North America,43.0,No,0.01920496170496171
14657.0,Married,Male,80000.0,1.0,Partial College,Skilled Manual,No,1.0,0-1 Miles,North America,47.0,Yes,0.7714038714553425
11540.0,Single,Male,60000.0,4.0,Graduate Degree,Skilled Manual,Yes,0.0,1-2 Miles,North America,47.0,Yes,0.9656507936507939
11783.0,Married,Female,60000.0,1.0,Graduate Degree,Skilled Manual,Yes,0.0,0-1 Miles,North America,34.0,No,0.031139180264180267
14602.0,Married,Female,80000.0,3.0,Graduate Degree,Professional,Yes,0.0,0-1 Miles,North America,36.0,Yes,0.9979220779220779
29030.0,Married,Male,70000.0,2.0,Partial High School,Skilled Manual,Yes,2.0,10+ Miles,North America,54.0,No,0.012621304134462028
26490.0,Single,Male,70000.0,2.0,Bachelors,Management,No,1.0,2-5 Miles,North America,59.0,Yes,0.9507228327228328
13151.0,Single,Male,40000.0,0.0,High School,Skilled Manual,Yes,2.0,5-10 Miles,North America,27.0,No,0.0011263736263736263
17260.0,Married,Male,90000.0,5.0,Partial College,Professional,Yes,3.0,0-1 Miles,North America,41.0,No,0.0020238095238095236
15372.0,Married,Male,80000.0,3.0,Partial College,Professional,No,2.0,2-5 Miles,North America,50.0,Yes,0.9949383116883116
18105.0,Married,Female,60000.0,2.0,Partial College,Professional,Yes,1.0,10+ Miles,North America,55.0,No,0.014217119868435657
19660.0,Married,Male,80000.0,4.0,Bachelors,Management,Yes,0.0,0-1 Miles,North America,43.0,No,0.016438908313908315
16112.0,Single,Male,70000.0,4.0,Bachelors,Professional,Yes,2.0,2-5 Miles,North America,43.0,Yes,0.9952719502719503
20698.0,Married,Male,60000.0,4.0,Bachelors,Skilled Manual,Yes,3.0,5-10 Miles,North America,42.0,No,0.01908605977355977
20076.0,Single,Female,10000.0,2.0,High School,Manual,Yes,2.0,1-2 Miles,North America,53.0,Yes,0.9819022366522367
24496.0,Single,Female,40000.0,0.0,High School,Skilled Manual,No,2.0,0-1 Miles,North America,28.0,Yes,0.9954294871794872
15468.0,Married,Female,50000.0,1.0,Bachelors,Skilled Manual,Yes,1.0,0-1 Miles,North America,35.0,No,0.017656926406926406
28031.0,Single,Female,70000.0,2.0,Bachelors,Management,No,1.0,2-5 Miles,North America,59.0,Yes,0.9309945054945054
26270.0,Single,Female,20000.0,2.0,Partial High School,Clerical,Yes,2.0,1-2 Miles,North America,49.0,No,0.0030539321789321786
22221.0,Married,Male,60000.0,2.0,High School,Professional,No,2.0,1-2 Miles,North America,48.0,Yes,0.9950714285714287
28228.0,Single,Female,80000.0,2.0,Partial High School,Skilled Manual,No,2.0,1-2 Miles,North America,50.0,No,0.007161782661782661
18363.0,Married,Male,40000.0,0.0,High School,Skilled Manual,Yes,2.0,5-10 Miles,North America,28.0,Yes,0.9834215506715508
23256.0,Single,Male,30000.0,1.0,High School,Clerical,No,1.0,5-10 Miles,North America,52.0,No,0.014832202111613877
12768.0,Married,Male,30000.0,1.0,High School,Clerical,Yes,1.0,2-5 Miles,North America,52.0,Yes,0.9794047619047619
20361.0,Married,Male,50000.0,2.0,Graduate Degree,Management,Yes,2.0,5-10 Miles,North America,69.0,No,0.01839949633699634
21306.0,Single,Male,60000.0,2.0,High School,Professional,Yes,2.0,5-10 Miles,North America,51.0,No,0.007656862745098038
13382.0,Married,Male,70000.0,5.0,Partial College,Professional,Yes,2.0,1-2 Miles,North America,57.0,Yes,0.39891204020867344
20310.0,Single,Male,60000.0,0.0,Partial College,Skilled Manual,Yes,1.0,5-10 Miles,North America,27.0,Yes,0.3449931453350572
22971.0,Single,Female,30000.0,0.0,High School,Skilled Manual,No,2.0,0-1 Miles,North America,25.0,Yes,0.7972073894243011
15287.0,Single,Female,50000.0,1.0,Graduate Degree,Skilled Manual,Yes,0.0,1-2 Miles,North America,33.0,Yes,0.04005919080919082
15532.0,Single,Male,60000.0,4.0,Bachelors,Professional,Yes,2.0,2-5 Miles,North America,43.0,Yes,0.9968376068376067
11255.0,Married,Male,70000.0,4.0,Graduate Degree,Management,Yes,2.0,5-10 Miles,North America,73.0,No,0.03685180097680097
28090.0,Married,Male,40000.0,0.0,Partial College,Skilled Manual,Yes,1.0,5-10 Miles,North America,27.0,No,0.010228683081624258
15255.0,Married,Male,40000.0,0.0,High School,Skilled Manual,Yes,2.0,5-10 Miles,North America,28.0,Yes,0.9834215506715508
13154.0,Married,Male,40000.0,0.0,High School,Skilled Manual,No,2.0,0-1 Miles,North America,27.0,Yes,0.8268496495334733
26778.0,Single,Female,40000.0,2.0,High School,Skilled Manual,Yes,2.0,5-10 Miles,North America,31.0,No,0.0005
23248.0,Married,Female,10000.0,2.0,High School,Manual,Yes,2.0,1-2 Miles,North America,53.0,No,0.010520363408521303
21417.0,Single,Female,60000.0,0.0,Partial College,Professional,No,2.0,1-2 Miles,North America,32.0,Yes,0.9933964646464646
17668.0,Single,Male,30000.0,2.0,High School,Skilled Manual,Yes,2.0,1-2 Miles,North America,50.0,Yes,0.9858198051948053
27994.0,Married,Female,40000.0,4.0,High School,Professional,Yes,2.0,5-10 Miles,North America,69.0,No,0.024094807969807973
20376.0,Single,Female,70000.0,3.0,Graduate Degree,Management,Yes,2.0,5-10 Miles,North America,52.0,Yes,0.9935735294117646
25954.0,Married,Male,60000.0,0.0,Partial College,Skilled Manual,No,2.0,1-2 Miles,North America,31.0,No,0.0033720397249809016
15749.0,Single,Female,70000.0,4.0,Bachelors,Management,Yes,2.0,10+ Miles,North America,61.0,No,0.024542790542790547
25899.0,Married,Female,70000.0,2.0,High School,Professional,Yes,2.0,10+ Miles,North America,53.0,No,0.009686868686868686
13351.0,Single,Female,70000.0,4.0,Bachelors,Management,Yes,2.0,1-2 Miles,North America,62.0,Yes,0.9571148434898437
23333.0,Married,Male,40000.0,0.0,Partial College,Skilled Manual,No,2.0,1-2 Miles,North America,30.0,No,0.002508403361344538
21660.0,Married,Female,60000.0,3.0,Graduate Degree,Professional,Yes,0.0,2-5 Miles,North America,43.0,Yes,0.9962905844155846
17012.0,Married,Female,60000.0,3.0,Graduate Degree,Professional,Yes,0.0,2-5 Miles,North America,42.0,Yes,0.9955762987012987
24514.0,Married,Male,40000.0,0.0,Partial College,Skilled Manual,Yes,1.0,5-10 Miles,North America,30.0,No,0.002369209222150399
27505.0,Single,Female,40000.0,0.0,High School,Skilled Manual,Yes,2.0,5-10 Miles,North America,30.0,No,0.0
29243.0,Single,Male,110000.0,1.0,Bachelors,Management,Yes,1.0,5-10 Miles,North America,43.0,No,0.3601650416576888
26582.0,Married,Male,60000.0,0.0,Partial College,Skilled Manual,Yes,2.0,5-10 Miles,North America,33.0,Yes,0.9875654761904765
14271.0,Married,Male,30000.0,0.0,High School,Skilled Manual,Yes,2.0,5-10 Miles,North America,32.0,No,0.12758008372346605
23041.0,Single,Female,70000.0,4.0,High School,Professional,Yes,0.0,5-10 Miles,North America,50.0,Yes,0.940175718888954
29048.0,Single,Male,110000.0,2.0,Bachelors,Management,No,3.0,0-1 Miles,North America,37.0,Yes,0.9849955183705184
24433.0,Married,Male,70000.0,3.0,High School,Professional,No,1.0,1-2 Miles,North America,52.0,Yes,0.9952083333333335
15501.0,Married,Male,70000.0,4.0,Graduate Degree,Professional,Yes,0.0,2-5 Miles,North America,36.0,Yes,0.9913228715728717
13911.0,Single,Female,80000.0,3.0,Bachelors,Skilled Manual,Yes,2.0,2-5 Miles,North America,41.0,Yes,0.9925551948051947
20421.0,Single,Female,40000.0,0.0,Partial High School,Clerical,Yes,2.0,5-10 Miles,North America,26.0,No,0.009734365715983363
16009.0,Single,Male,130000.0,1.0,Graduate Degree,Management,No,4.0,0-1 Miles,North America,66.0,No,0.06846740269534388
18411.0,Married,Male,60000.0,2.0,High School,Professional,No,2.0,5-10 Miles,North America,51.0,No,0.004464285714285714
19163.0,Married,Female,70000.0,4.0,Bachelors,Professional,Yes,2.0,0-1 Miles,North America,43.0,Yes,0.995105588855589
18572.0,Married,Female,60000.0,0.0,Graduate Degree,Professional,Yes,0.0,0-1 Miles,North America,39.0,No,0.010928904428904429
27540.0,Single,Female,70000.0,0.0,Bachelors,Professional,No,1.0,0-1 Miles,North America,37.0,Yes,1.0
19889.0,Single,Female,70000.0,2.0,Partial High School,Skilled Manual,No,2.0,2-5 Miles,North America,54.0,Yes,0.964667297979798
12922.0,Single,Female,60000.0,3.0,Bachelors,Skilled Manual,Yes,0.0,2-5 Miles,North America,40.0,Yes,0.9854924242424243
18891.0,Married,Female,40000.0,0.0,Partial College,Skilled Manual,Yes,2.0,5-10 Miles,North America,28.0,No,0.008512732365673542
16773.0,Married,Male,60000.0,1.0,Graduate Degree,Skilled Manual,Yes,0.0,0-1 Miles,North America,33.0,No,0.5630264192506842
19143.0,Single,Female,80000.0,3.0,Bachelors,Skilled Manual,Yes,2.0,2-5 Miles,North America,41.0,Yes,0.9925551948051947
23882.0,Single,Female,80000.0,3.0,Graduate Degree,Professional,Yes,0.0,0-1 Miles,North America,37.0,Yes,1.0
11233.0,Married,Male,70000.0,4.0,Partial College,Professional,Yes,2.0,10+ Miles,North America,53.0,No,0.011061688311688314
12056.0,Married,Male,120000.0,2.0,Graduate Degree,Management,Yes,3.0,5-10 Miles,North America,64.0,No,0.009037393162393161
15555.0,Married,Female,60000.0,1.0,Partial College,Skilled Manual,Yes,1.0,2-5 Miles,North America,45.0,Yes,0.9881107503607502
18423.0,Single,Male,80000.0,2.0,Partial High School,Skilled Manual,No,2.0,1-2 Miles,North America,52.0,No,0.009995115995115995
22743.0,Married,Female,40000.0,5.0,High School,Professional,Yes,2.0,10+ Miles,North America,60.0,No,0.021287698412698414
25343.0,Single,Female,20000.0,3.0,Partial High School,Clerical,Yes,2.0,1-2 Miles,North America,50.0,No,0.004553932178932178
13390.0,Married,Female,70000.0,4.0,Partial College,Professional,No,1.0,1-2 Miles,North America,56.0,No,0.01693457930957931
17482.0,Single,Female,40000.0,0.0,Partial High School,Clerical,Yes,2.0,5-10 Miles,North America,29.0,No,0.006467320261437908
13176.0,Single,Male,130000.0,0.0,Graduate Degree,Management,No,2.0,0-1 Miles,North America,38.0,Yes,0.9796650710400711
20504.0,Married,Female,40000.0,5.0,High School,Professional,No,2.0,2-5 Miles,North America,60.0,No,0.34740601954804745
